case,reference_case,comparison_set,case_is_eligible_reference,eligible_reference_count,angle_group,signed_mean_db,rms_db,max_abs_db,max_abs_freq_hz,max_abs_angle_deg
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,0.19567731688920628,0.7051947361187503,2.3590229104373464,300.0,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.6970078111974485,4.378273636205531,11.343567542346676,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,2.9069244349106538,4.953641263997703,11.343567542346676,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,90,0.8868377684131117,3.0773930742022433,4.873764520362727,1200.0,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,0_60,0.24081701861388433,0.7468942379326067,2.495640185210469,300.0,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.6717691223041826,4.35946250702052,11.86981671972034,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,80_90,2.7961394242426145,4.887660096564188,11.86981671972034,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,90,0.6378212345655778,2.7512671973997245,4.351810483067197,1200.0,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,-0.0029563032958108484,0.8053181478195004,2.936202473487384,1200.0,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.297407801736898,4.450305825068623,10.849424509894554,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,4.1713726971062925,5.105708322550902,10.849424509894554,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,90,3.8774808116378394,4.120474687258097,5.080695276546855,412.18609423742674,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,-0.8178874058738425,1.692547691893422,6.050831409535661,1100.4048518456054,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.170016352957869,9.280267848531947,19.226691325357656,713.5242690016327,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,8.285904226131354,11.10122169818774,19.226691325357656,713.5242690016327,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,14.705009147338743,14.996897341237972,19.226691325357656,713.5242690016327,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,-0.37932295982242564,0.9404174631726699,4.1240327445389084,848.5281374238571,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.561497257821303,13.864694713987186,27.285360980392376,412.18609423742674,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,12.871281963372356,16.92351313810553,27.285360980392376,412.18609423742674,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,23.35106926700111,23.69931410819522,27.285360980392376,412.18609423742674,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,-0.3794417631360323,0.9417950891970479,4.1339465454613915,848.5281374238571,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.560117724600431,13.864386862059531,27.28532691302309,412.18609423742674,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,12.86995491374771,16.922950086896833,27.28532691302309,412.18609423742674,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,90,23.35072436818678,23.69840709345227,27.28532691302309,412.18609423742674,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,0.20003878459621366,1.0428181331925352,3.672579449054723,1200.0,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,4.692973808061296,5.638008049862184,11.73751003752237,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,5.621825292835023,6.354886419209143,11.73751003752237,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact2,source_cv_recommended_juan_only,False,6,90,4.568063391791562,4.74231375371105,5.816372380524285,449.49212306300444,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full2,source_cv_recommended_juan_only,False,6,0_60,0.24517848632089165,1.076164874669848,3.5486979127924627,1200.0,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full2,source_cv_recommended_juan_only,False,6,70_90,4.66773511916803,5.59616608678557,12.263759214896034,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full2,source_cv_recommended_juan_only,False,6,80_90,5.511040282166985,6.262523844031691,12.263759214896034,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full2,source_cv_recommended_juan_only,False,6,90,4.319046857944029,4.449642797642537,5.366599649517752,462.66324762238224,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,0.0014051644111965323,1.164499314891895,5.629487201460677,1200.0,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,5.293373798600745,6.443328373153838,11.243367005070247,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,6.886273555030663,7.462718374959955,11.243367005070247,300.0,80.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-compact3,source_cv_recommended_juan_only,False,6,90,7.5587064350162905,7.671072280223533,9.460151297066744,734.4321259827932,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,-0.8135259381668348,1.9592490848372648,8.3591723217136,1132.6491752180323,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,7.165982349821715,11.573628727523023,25.601294811557963,1100.4048518456054,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,11.000805084055724,13.883711244802148,25.601294811557963,1100.4048518456054,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,18.386234770717195,18.829671601857893,25.601294811557963,1100.4048518456054,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,-0.37496149211541835,0.9618673383874444,3.7197853612467995,848.5281374238571,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,10.557463254685151,15.948972563652866,31.557209314136983,734.4321259827932,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,15.586182821296727,19.480666722842244,31.557209314136983,734.4321259827932,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,27.032294890379564,27.17396368724645,31.557209314136983,734.4321259827932,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,-0.3750802954290248,0.9625945365526897,3.7296991621692825,848.5281374238571,60.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,10.556083721464278,15.948650571954886,31.55974938911055,734.4321259827932,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,15.58485577167208,19.480211410755413,31.55974938911055,734.4321259827932,90.0
physical-diaphragm-compact-coupled-dipole-az24-q3-reg3e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,90,27.031949991565227,27.173507186872616,31.55974938911055,734.4321259827932,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,0.532418483942199,0.9372747313046751,2.5859651676509117,300.0,60.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,5.852809758218561,6.21846994254482,11.837135403755632,300.0,80.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,6.67008699893087,6.9923918612062295,11.837135403755632,300.0,80.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,90,5.098424500990616,5.246932725278775,9.559644193890485,1200.0,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,0_60,0.5775581856668771,0.9969672132331922,2.7225824424240344,300.0,60.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,70_90,5.827571069325294,6.226007004175875,12.363384581129296,300.0,80.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,80_90,6.55930198826283,6.95689190365528,12.363384581129296,300.0,80.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,90,4.849407967143082,5.07929587739424,10.081598231186014,1200.0,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,0.333784863757182,0.8125787168584265,2.5169927944036274,300.0,60.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,6.4532097487580105,7.072485752086002,13.96626173858909,1165.838329384327,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,7.934535261126508,8.269785025164625,13.96626173858909,1165.838329384327,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,90,8.089067544215343,8.601632497562793,13.96626173858909,1165.838329384327,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,-0.48114623882084945,1.2282962778322946,4.898862359992727,1132.6491752180323,60.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,8.32581829997898,11.85493622023346,30.081493766750427,1100.4048518456054,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,12.04906679015157,14.427672808571701,30.081493766750427,1100.4048518456054,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,18.916595879916247,19.65062101023499,30.081493766750427,1100.4048518456054,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,-0.04258179276943273,0.5968115227379422,2.044546788372564,824.3721884748535,50.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,11.717299204842416,16.349731455158402,32.208833405927635,734.4321259827932,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,16.63444452739257,19.966184859745987,32.208833405927635,734.4321259827932,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,27.562655999578617,27.623525443864374,32.208833405927635,734.4321259827932,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,-0.04270059608303935,0.5982250519079154,2.050418627119136,824.3721884748535,50.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,11.715919671621542,16.349420762368027,32.2113734809012,734.4321259827932,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,16.63311747776793,19.965805834947624,32.2113734809012,734.4321259827932,90.0
physical-diaphragm-full-coupled-measured-m2-az16-q3-reg1e-06,profile-ring-full,source_cv_recommended_juan_only,False,6,90,27.562311100764283,27.623419450787342,32.2113734809012,734.4321259827932,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.0229660238230363,1.9131414007576117,8.518982851953346,1200.0,60.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,11.085330153586911,11.736557773098076,23.085967038834518,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,12.675156207697373,13.129502551840217,23.085967038834518,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact2,source_cv_recommended_juan_only,False,6,90,12.053829859392424,12.7666689255312,23.085967038834518,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.0681057255477144,1.9674784213756682,8.642864388215607,1200.0,60.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,70_90,11.060091464693647,11.734090668226672,23.607921076130047,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,80_90,12.564371197029333,13.083563811603891,23.607921076130047,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-full2,source_cv_recommended_juan_only,False,6,90,11.804813325544893,12.629081044391437,23.607921076130047,1200.0,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,0.8243324036380191,1.6242668141301093,6.647738361043508,1165.838329384327,60.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,11.685730144126364,12.734230755620503,27.359828699445693,1165.838329384327,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,13.939604469893013,14.677539466828142,27.359828699445693,1165.838329384327,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-compact3,source_cv_recommended_juan_only,False,6,90,15.044472902617153,16.16827116218468,27.359828699445693,1165.838329384327,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.009401301059987608,0.9149442413063774,4.355063982671773,1200.0,60.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,13.558338695347333,16.969640857268654,42.932324490063564,1100.4048518456054,90.0
physical-diaphragm-full-coupled-dipole-m2-az16-q3-reg1e-06,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,18.05413599891807,20.518517942432503,42.932324490063564,1100.4048518456054,90.0
